payment_id,user_id,payment_type,is_verified,payment_age_days,card_last4,is_international
4210,2113,debit_card,True,639,6706,False
4211,2114,debit_card,True,42,7451,False
4212,2114,bank_transfer,True,300,,False
4213,2114,credit_card,True,523,9584,False
4214,2115,debit_card,True,304,,False
4215,2116,bank_transfer,True,728,5059,False
4216,2116,credit_card,False,42,,False
4217,2116,digital_wallet,True,728,,False
4218,2117,digital_wallet,True,390,7834,False
4219,2117,credit_card,True,162,7168,False
4220,2117,digital_wallet,True,290,8337,False
4221,2118,digital_wallet,True,605,7520,True
4222,2118,credit_card,True,575,,False
4223,2119,digital_wallet,True,389,,False
4224,2119,credit_card,False,56,6333,False
4225,2119,paypal,True,158,2830,False
4226,2120,debit_card,True,28,9201,False
4227,2120,digital_wallet,True,42,9162,False
4228,2121,bank_transfer,True,317,,False
4229,2121,digital_wallet,False,578,8394,False
4230,2121,debit_card,True,668,,False
4231,2122,credit_card,False,109,3826,False
4232,2122,paypal,True,22,5136,False
4233,2123,paypal,True,68,7061,False
4234,2123,digital_wallet,True,89,3350,False
4235,2124,paypal,True,293,,False
4236,2124,debit_card,True,118,8584,False
4237,2125,bank_transfer,True,497,,False
4238,2125,debit_card,True,828,7425,True
4239,2126,bank_transfer,True,89,1039,False
4240,2126,credit_card,True,338,5284,False
4241,2126,debit_card,True,2,3031,False
4242,2127,paypal,True,334,2414,False
4243,2128,debit_card,True,441,4404,False
4244,2129,paypal,True,185,,False
4245,2130,paypal,True,136,8884,False
4246,2130,credit_card,True,516,5487,False
4247,2130,credit_card,True,177,8713,False
4248,2131,credit_card,True,315,4020,False
4249,2131,credit_card,True,543,5067,False
4250,2132,debit_card,True,254,,False
4251,2132,bank_transfer,True,440,,True
4252,2133,digital_wallet,True,407,5798,False
4253,2133,bank_transfer,True,229,3474,True
4254,2134,debit_card,True,626,4297,False
4255,2134,bank_transfer,True,907,,True
4256,2135,bank_transfer,True,413,1074,True
4257,2135,bank_transfer,True,415,9214,False
4258,2135,credit_card,True,196,4381,True
4259,2136,paypal,True,16,,False
4260,2136,digital_wallet,True,697,,False
4261,2137,credit_card,True,681,2726,False
4262,2137,credit_card,True,838,,False
4263,2137,credit_card,True,890,4638,False
4264,2138,paypal,True,630,2179,False
4265,2138,debit_card,True,685,9915,True
4266,2138,paypal,True,252,6202,False
4267,2139,bank_transfer,False,25,,False
4268,2140,paypal,True,49,,False
4269,2141,debit_card,True,90,9101,False
4270,2142,credit_card,True,345,3398,True
4271,2142,debit_card,True,102,7812,False
4272,2142,credit_card,False,297,,True
4273,2143,credit_card,True,509,9576,False
4274,2143,bank_transfer,True,627,4013,True
4275,2143,bank_transfer,True,406,1812,True
4276,2144,bank_transfer,True,191,3686,False
4277,2145,bank_transfer,True,116,1883,False
4278,2146,debit_card,False,72,4195,False
4279,2146,credit_card,True,40,6591,False
4280,2147,bank_transfer,True,182,8903,False
4281,2147,bank_transfer,True,292,,False
4282,2147,digital_wallet,True,460,9753,False
4283,2148,debit_card,True,237,9731,False
4284,2148,debit_card,True,179,4394,False
4285,2148,paypal,True,179,,False
4286,2149,debit_card,True,693,5845,False
4287,2149,debit_card,True,299,9288,False
4288,2149,digital_wallet,True,370,,False
4289,2150,digital_wallet,True,645,,True
4290,2151,digital_wallet,True,211,4967,False
4291,2151,credit_card,True,188,,True
4292,2152,paypal,True,505,,True
4293,2152,credit_card,True,476,1888,False
4294,2152,debit_card,True,809,,True
4295,2153,digital_wallet,True,151,,False
4296,2154,paypal,True,388,7889,False
4297,2155,bank_transfer,False,640,,True
4298,2156,paypal,True,54,,False
4299,2156,bank_transfer,True,45,,False
4300,2156,paypal,False,100,,False
4301,2157,credit_card,True,98,,True
4302,2158,credit_card,True,8,8354,False
4303,2159,paypal,True,477,,False
4304,2159,digital_wallet,True,653,2205,False
4305,2159,paypal,True,6,8224,False
4306,2160,bank_transfer,True,323,6976,False
4307,2161,debit_card,True,443,5321,False
4308,2162,debit_card,True,77,9638,False
4309,2162,credit_card,True,51,6349,False
4310,2162,digital_wallet,False,151,,False
4311,2163,credit_card,True,148,1718,False
4312,2163,debit_card,False,173,,False
4313,2164,paypal,True,253,,True
4314,2164,digital_wallet,True,238,9586,False
4315,2164,digital_wallet,True,206,2616,False
4316,2165,credit_card,True,30,,False
4317,2166,digital_wallet,True,300,6968,True
4318,2166,debit_card,True,451,,False
4319,2167,paypal,True,61,,True
4320,2168,digital_wallet,True,52,6201,False
4321,2169,debit_card,True,1,,True
4322,2169,bank_transfer,True,12,2463,False
4323,2169,credit_card,True,27,,False
4324,2170,credit_card,True,8,9558,False
4325,2170,debit_card,True,15,,False
4326,2171,paypal,True,195,7912,False
4327,2171,credit_card,False,292,6196,False
4328,2172,bank_transfer,True,59,3433,True
4329,2173,debit_card,True,287,,False
4330,2174,credit_card,True,72,,True
4331,2174,bank_transfer,True,299,3367,False
4332,2175,credit_card,True,118,5814,False
4333,2175,bank_transfer,False,41,5287,False
4334,2175,digital_wallet,True,414,2602,False
4335,2176,paypal,True,61,7923,False
4336,2176,bank_transfer,True,193,,False
4337,2177,credit_card,True,479,5429,False
4338,2178,paypal,False,35,5718,False
4339,2178,bank_transfer,True,219,2707,True
4340,2179,bank_transfer,True,165,4966,False
4341,2179,bank_transfer,True,4,1745,False
4342,2179,paypal,True,148,7156,False
4343,2180,debit_card,True,540,5493,False
4344,2180,paypal,True,650,9002,False
4345,2180,paypal,True,244,7080,True
4346,2181,debit_card,True,241,8828,False
4347,2181,paypal,True,258,,True
4348,2181,bank_transfer,True,40,6239,False
4349,2182,bank_transfer,True,110,,True
4350,2183,bank_transfer,True,637,8334,False
4351,2184,debit_card,True,368,6366,False
4352,2185,digital_wallet,True,34,3509,False
4353,2185,debit_card,True,458,9279,False
4354,2185,digital_wallet,True,759,3816,False
4355,2186,credit_card,True,98,5413,False
4356,2186,bank_transfer,True,742,,False
4357,2187,digital_wallet,True,27,1883,False
4358,2187,credit_card,True,92,,False
4359,2187,digital_wallet,True,341,,False
4360,2188,debit_card,True,21,8963,False
4361,2189,debit_card,False,707,6636,True
4362,2189,bank_transfer,True,127,,False
4363,2190,credit_card,True,268,,False
4364,2191,debit_card,True,507,,False
4365,2191,bank_transfer,True,717,3947,True
4366,2192,debit_card,True,80,,False
4367,2193,bank_transfer,True,245,,False
4368,2194,digital_wallet,True,633,,False
4369,2194,paypal,True,679,3227,False
4370,2194,debit_card,True,338,1035,True
4371,2195,digital_wallet,True,706,4665,False
4372,2195,bank_transfer,True,187,,False
4373,2195,digital_wallet,True,228,2630,False
4374,2196,debit_card,True,19,2393,False
4375,2196,credit_card,True,169,,False
4376,2196,paypal,True,122,,True
4377,2197,bank_transfer,False,267,5569,True
4378,2197,credit_card,True,296,,False
4379,2197,debit_card,True,186,1546,False
4380,2198,bank_transfer,True,165,,False
4381,2199,digital_wallet,True,213,2717,False
4382,2199,paypal,False,540,8202,True
4383,2199,debit_card,True,633,,True
4384,2200,digital_wallet,True,243,,False
4385,2201,bank_transfer,True,215,,False
4386,2202,digital_wallet,False,460,9920,False
4387,2203,bank_transfer,True,203,8170,True
4388,2204,debit_card,True,99,8297,False
4389,2205,debit_card,True,203,7000,False
4390,2205,credit_card,False,250,,True
4391,2206,digital_wallet,True,242,4349,True
4392,2206,credit_card,True,26,1449,False
4393,2207,debit_card,True,382,6275,False
4394,2208,paypal,True,137,3719,True
4395,2209,debit_card,True,363,7080,False
4396,2209,debit_card,True,329,,False
4397,2209,bank_transfer,True,391,9084,False
4398,2210,debit_card,True,219,,False
4399,2210,bank_transfer,True,736,2709,True
4400,2210,debit_card,True,346,,False
4401,2211,paypal,True,98,4774,False
4402,2212,credit_card,False,120,4521,False
4403,2212,credit_card,True,55,9822,False
4404,2212,paypal,True,4,7079,False
4405,2213,bank_transfer,True,198,,False
4406,2214,bank_transfer,True,153,8834,False
4407,2214,paypal,True,405,,False
4408,2214,digital_wallet,True,69,1394,False
4409,2215,bank_transfer,True,938,2960,False
4410,2216,digital_wallet,True,36,9990,False
4411,2216,debit_card,True,24,6256,False
4412,2217,digital_wallet,False,27,5309,False
4413,2217,digital_wallet,True,29,8327,False
4414,2217,paypal,True,3,,True
4415,2218,paypal,True,22,6338,False
4416,2218,credit_card,True,72,3855,False
4417,2218,bank_transfer,True,166,4976,False
4418,2219,credit_card,False,264,1545,False
4419,2220,bank_transfer,True,50,,False
4420,2220,bank_transfer,True,35,9505,False
4421,2220,credit_card,True,2,1612,False
4422,2221,paypal,True,368,7308,False
4423,2221,bank_transfer,True,549,6919,False
4424,2221,digital_wallet,True,565,5620,False
4425,2222,credit_card,True,433,,False
4426,2223,paypal,True,617,2461,True
4427,2224,credit_card,True,914,7292,False
4428,2225,digital_wallet,True,62,7031,False
4429,2225,debit_card,True,316,,True
4430,2225,credit_card,True,859,5206,False
4431,2226,bank_transfer,True,986,7345,True
4432,2226,credit_card,True,208,4747,False
4433,2227,digital_wallet,True,125,8730,False
4434,2228,credit_card,True,385,5161,True
4435,2228,bank_transfer,True,608,,False
4436,2229,debit_card,True,116,,False
4437,2229,debit_card,True,70,,True
4438,2229,debit_card,False,12,3080,False
4439,2230,bank_transfer,True,143,3574,False
4440,2230,digital_wallet,True,167,,True
4441,2230,digital_wallet,True,154,6009,False
4442,2231,bank_transfer,True,20,9919,False
4443,2232,debit_card,True,594,5738,False
4444,2232,bank_transfer,True,516,8808,False
4445,2233,bank_transfer,True,654,5172,True
4446,2233,bank_transfer,True,211,6269,False
4447,2234,credit_card,True,289,8447,False
4448,2235,bank_transfer,True,586,8130,False
4449,2236,credit_card,True,103,2337,False
4450,2236,debit_card,True,94,5147,False
4451,2237,debit_card,True,626,,False
4452,2237,digital_wallet,True,16,7888,False
4453,2237,credit_card,True,589,,False
4454,2238,digital_wallet,True,218,7810,False
4455,2238,bank_transfer,True,285,8885,True
4456,2238,credit_card,True,279,8377,False
4457,2239,debit_card,True,57,1299,False
4458,2239,paypal,True,289,1586,False
4459,2240,bank_transfer,True,329,3165,False
4460,2240,bank_transfer,True,222,,True
4461,2240,paypal,True,276,6518,False
4462,2241,bank_transfer,True,44,,False
4463,2241,credit_card,True,12,6471,False
4464,2241,debit_card,True,22,8361,False
4465,2242,debit_card,True,541,6357,False
4466,2242,credit_card,True,510,5467,False
4467,2242,bank_transfer,True,754,1374,False
4468,2243,credit_card,True,554,4070,False
4469,2243,paypal,True,897,,False
4470,2244,paypal,True,412,,False
4471,2244,digital_wallet,False,247,2681,False
4472,2244,bank_transfer,True,254,5195,False
4473,2245,digital_wallet,True,295,2830,False
4474,2245,digital_wallet,True,439,8712,False
4475,2246,credit_card,True,353,,False
4476,2246,bank_transfer,True,628,8870,False
4477,2247,credit_card,True,490,,False
4478,2248,paypal,True,384,1301,False
4479,2249,bank_transfer,True,183,3876,False
4480,2249,credit_card,True,289,2479,False
4481,2250,digital_wallet,True,91,2933,False
4482,2250,bank_transfer,True,77,1645,False
4483,2250,debit_card,True,139,2547,False
4484,2251,credit_card,True,99,1450,False
4485,2251,credit_card,True,577,7304,True
4486,2252,debit_card,True,520,,True
4487,2252,digital_wallet,True,387,8891,False
4488,2252,debit_card,True,588,5913,False
4489,2253,paypal,True,248,6316,False
4490,2253,bank_transfer,True,184,3238,False
4491,2254,debit_card,True,590,7570,False
4492,2255,paypal,True,338,,False
4493,2256,paypal,True,285,9372,False
4494,2256,digital_wallet,True,405,8985,False
4495,2256,digital_wallet,True,275,,False
4496,2257,debit_card,True,227,8866,False
4497,2257,digital_wallet,True,197,,False
4498,2257,debit_card,True,361,7240,False
4499,2258,bank_transfer,True,649,,False
4500,2258,paypal,False,38,,False
4501,2258,credit_card,True,943,3206,False
4502,2259,debit_card,True,705,3949,False
4503,2259,credit_card,True,946,,False
4504,2260,digital_wallet,True,81,,False
4505,2260,credit_card,False,82,6296,False
4506,2261,debit_card,True,864,2501,False
4507,2261,credit_card,True,712,2074,True
4508,2262,debit_card,True,73,,True
4509,2262,credit_card,True,122,4821,False
4510,2262,bank_transfer,True,91,,False
4511,2263,credit_card,True,649,,True
4512,2263,paypal,False,677,7778,False
4513,2263,digital_wallet,True,565,3609,True
4514,2264,credit_card,True,16,4419,False
4515,2264,bank_transfer,True,608,1868,False
4516,2264,paypal,True,88,,False
4517,2265,credit_card,True,483,,False
4518,2266,paypal,True,17,2358,True
4519,2267,credit_card,True,72,6373,False
4520,2267,credit_card,True,417,3475,False
4521,2267,paypal,True,196,9100,True
4522,2268,paypal,True,26,,False
4523,2268,debit_card,True,193,6733,False
4524,2268,paypal,True,92,5275,False
4525,2269,digital_wallet,True,135,2796,False
4526,2269,paypal,True,173,9490,False
4527,2270,paypal,True,119,2591,False
4528,2270,credit_card,True,570,9179,False
4529,2271,credit_card,True,502,7578,False
4530,2271,paypal,True,871,5303,False
4531,2272,paypal,False,154,5269,False
4532,2272,credit_card,True,253,1992,False
4533,2273,credit_card,False,53,,False
4534,2274,bank_transfer,True,91,8278,False
4535,2274,bank_transfer,True,33,9272,False
4536,2274,bank_transfer,True,3,9830,False
4537,2275,digital_wallet,False,28,,False
4538,2275,bank_transfer,True,37,,True
4539,2275,bank_transfer,True,30,2716,False
4540,2276,credit_card,True,471,1479,False
4541,2276,bank_transfer,True,83,2816,False
4542,2277,bank_transfer,True,6,5102,False
4543,2277,paypal,True,377,2681,False
4544,2277,bank_transfer,True,495,8101,False
4545,2278,debit_card,True,619,3897,False
4546,2279,credit_card,True,443,,False
4547,2280,credit_card,True,39,8413,True
4548,2280,bank_transfer,True,160,4215,False
4549,2280,paypal,True,234,1891,True
4550,2281,credit_card,True,350,5384,False
4551,2281,digital_wallet,True,801,9739,True
4552,2281,debit_card,True,186,3706,False
4553,2282,digital_wallet,True,32,,False
4554,2282,digital_wallet,False,287,,False
4555,2283,bank_transfer,False,72,3759,False
4556,2283,debit_card,True,408,4710,True
4557,2283,paypal,True,634,2730,False
4558,2284,credit_card,True,194,7772,False
4559,2284,paypal,True,449,7497,True
4560,2285,debit_card,True,28,4989,True
4561,2285,debit_card,True,250,1993,False
4562,2285,paypal,True,142,,False
4563,2286,credit_card,True,275,8587,False
4564,2287,credit_card,True,64,9778,True
4565,2287,credit_card,True,37,1833,False
4566,2287,digital_wallet,True,42,,False
4567,2288,digital_wallet,True,194,,False
4568,2289,debit_card,True,64,6131,False
4569,2290,digital_wallet,True,274,9134,True
4570,2290,debit_card,True,290,1087,False
4571,2290,paypal,True,27,4974,False
4572,2291,digital_wallet,False,501,3618,False
4573,2291,credit_card,True,378,1071,False
4574,2292,credit_card,True,7,9936,True
4575,2293,paypal,True,43,9882,False
4576,2293,debit_card,False,37,1399,False
4577,2294,credit_card,True,334,6643,False
4578,2294,debit_card,True,380,6910,False
4579,2294,credit_card,True,58,,False
4580,2295,digital_wallet,False,449,6661,False
4581,2295,digital_wallet,True,214,2972,True
4582,2296,credit_card,True,263,2516,False
4583,2296,credit_card,True,12,1683,True
4584,2296,credit_card,True,192,4487,False
4585,2297,bank_transfer,True,5,5345,False
4586,2298,credit_card,True,208,3471,False
4587,2298,digital_wallet,True,209,,True
4588,2298,bank_transfer,True,204,8191,False
4589,2299,debit_card,True,64,5867,False
4590,2299,digital_wallet,True,161,2138,False
4591,2300,debit_card,True,295,4400,True
4592,2300,credit_card,True,200,6162,False
4593,2301,paypal,True,36,2922,False
4594,2301,credit_card,True,41,7250,False
4595,2301,digital_wallet,True,14,8846,True
4596,2302,credit_card,True,690,,False
4597,2303,debit_card,True,216,9489,False
4598,2304,credit_card,True,396,6314,False
4599,2305,bank_transfer,True,158,,False
4600,2305,digital_wallet,True,252,7218,False
4601,2305,bank_transfer,True,42,7368,False
4602,2306,digital_wallet,True,489,7989,False
4603,2307,bank_transfer,False,27,,False
4604,2307,debit_card,True,68,,True
4605,2307,credit_card,False,59,,False
4606,2308,bank_transfer,True,302,8646,False
4607,2308,debit_card,True,406,,False
4608,2308,bank_transfer,True,898,7615,False
4609,2309,credit_card,True,6,9920,True
4610,2309,bank_transfer,True,1,7536,True
4611,2309,credit_card,True,5,3615,False
4612,2310,paypal,True,168,,False
4613,2311,bank_transfer,True,6,2230,False
4614,2311,paypal,True,41,,False
4615,2312,credit_card,True,227,,False
4616,2312,paypal,False,109,1071,False
4617,2313,paypal,True,265,8471,False
4618,2313,paypal,False,840,9748,False
4619,2314,paypal,True,816,8501,True
4620,2314,credit_card,True,397,,False
4621,2315,bank_transfer,True,31,7799,False
4622,2315,paypal,True,488,,False
4623,2315,debit_card,True,9,3834,True
4624,2316,bank_transfer,True,247,,False
4625,2316,digital_wallet,True,539,5707,True
4626,2316,bank_transfer,False,328,2612,False
4627,2317,paypal,True,20,2956,False
4628,2317,debit_card,True,100,,False
4629,2317,debit_card,True,65,,False
4630,2318,credit_card,True,232,8824,False
4631,2318,paypal,True,541,8217,False
4632,2318,paypal,True,411,2883,False
4633,2319,debit_card,True,198,,False
4634,2319,paypal,True,340,6618,False
4635,2320,paypal,True,340,,False
4636,2320,bank_transfer,True,206,,False
4637,2321,debit_card,False,238,,False
4638,2321,credit_card,True,139,1384,False
4639,2321,credit_card,True,134,,False
4640,2322,digital_wallet,True,30,9807,False
4641,2322,debit_card,True,79,9788,False
4642,2322,debit_card,True,50,,False
4643,2323,bank_transfer,True,514,,False
4644,2323,credit_card,True,89,,False
4645,2324,credit_card,True,284,6114,False
4646,2324,paypal,True,41,3636,False
4647,2325,credit_card,True,12,1515,False
4648,2325,bank_transfer,False,27,5675,True
4649,2326,bank_transfer,True,600,,False
4650,2326,credit_card,False,929,,False
4651,2326,digital_wallet,True,365,6061,False
4652,2327,credit_card,True,64,,False
4653,2327,bank_transfer,True,69,,False
4654,2328,debit_card,True,389,1069,True
4655,2328,debit_card,True,366,9297,True
4656,2329,debit_card,True,845,,False
4657,2329,bank_transfer,True,112,7119,False
4658,2330,credit_card,True,55,1968,False
4659,2330,credit_card,True,207,9104,False
4660,2331,debit_card,True,1,1367,False
4661,2331,bank_transfer,True,235,5214,False
4662,2331,paypal,True,331,7781,False
4663,2332,credit_card,True,183,4153,False
4664,2332,credit_card,True,135,,False
4665,2333,digital_wallet,True,359,4149,False
4666,2334,paypal,True,511,9086,True
4667,2334,debit_card,True,757,,False
4668,2334,debit_card,True,331,9673,False
4669,2335,credit_card,True,51,5485,False
4670,2336,debit_card,True,127,9110,False
4671,2337,paypal,True,794,,False
4672,2337,paypal,True,608,8480,False
4673,2338,paypal,True,750,1881,False
4674,2338,bank_transfer,True,484,,False
4675,2339,debit_card,True,124,9354,False
4676,2339,digital_wallet,True,27,7718,False
4677,2340,credit_card,True,3,8246,False
4678,2340,digital_wallet,True,23,5057,False
4679,2340,credit_card,True,17,,False
4680,2341,bank_transfer,True,619,1824,True
4681,2341,paypal,True,185,2170,False
4682,2342,digital_wallet,True,73,6925,False
4683,2342,debit_card,True,34,,True
4684,2342,credit_card,True,45,4652,False
4685,2343,bank_transfer,True,734,9423,False
4686,2343,debit_card,True,668,,False
4687,2344,paypal,True,665,,True
4688,2344,paypal,True,672,1336,False
4689,2344,credit_card,True,708,,False
4690,2345,debit_card,True,37,3493,False
4691,2345,paypal,True,41,,False
4692,2345,digital_wallet,True,259,,False
4693,2346,paypal,False,60,8273,False
4694,2346,credit_card,True,661,3132,False
4695,2347,debit_card,True,208,4312,False
4696,2348,bank_transfer,True,7,1861,False
4697,2348,digital_wallet,True,986,4958,False
4698,2349,paypal,True,170,,True
4699,2349,digital_wallet,True,151,4197,False
4700,2349,digital_wallet,True,208,5540,False
4701,2350,debit_card,True,559,6936,False
4702,2350,debit_card,True,583,7549,False
4703,2350,credit_card,True,19,6765,False
4704,2351,debit_card,True,322,5654,False
4705,2351,bank_transfer,True,852,6916,False
4706,2351,debit_card,True,198,,False
4707,2352,credit_card,True,234,4492,False
4708,2352,bank_transfer,True,338,7930,False
4709,2352,paypal,True,389,3334,False
4710,2353,debit_card,True,23,7949,False
4711,2354,digital_wallet,True,183,8603,False
4712,2354,debit_card,False,62,4724,False
4713,2354,debit_card,True,216,,False
4714,2355,bank_transfer,True,508,4411,False
4715,2355,digital_wallet,True,649,3748,False
4716,2356,bank_transfer,True,108,3932,False
4717,2356,bank_transfer,True,79,2455,False
4718,2357,debit_card,True,267,3195,True
4719,2357,bank_transfer,False,333,2589,False
4720,2358,digital_wallet,True,670,,False
4721,2358,digital_wallet,True,724,5426,False
4722,2358,bank_transfer,True,778,,False
4723,2359,digital_wallet,True,1,3311,False
4724,2360,paypal,True,77,4744,False
4725,2360,credit_card,True,340,1963,False
4726,2361,paypal,True,80,,True
4727,2362,digital_wallet,True,46,3139,True
4728,2363,paypal,True,54,,False
4729,2363,digital_wallet,True,40,7593,False
4730,2364,credit_card,True,5,1894,False
4731,2364,credit_card,True,1,,False
4732,2364,bank_transfer,True,176,5982,False
4733,2365,paypal,True,203,4155,False
4734,2365,bank_transfer,True,245,2369,False
4735,2366,paypal,False,533,3488,False
4736,2366,paypal,False,803,7983,False
4737,2367,bank_transfer,True,45,7851,False
4738,2368,debit_card,True,86,8583,False
4739,2368,paypal,True,4,,True
4740,2369,credit_card,True,153,9653,False
4741,2369,debit_card,True,107,2022,True
4742,2370,credit_card,True,23,1827,False
4743,2370,credit_card,True,39,,False
4744,2370,digital_wallet,True,22,,False
4745,2371,bank_transfer,True,588,8057,False
4746,2371,paypal,True,590,1528,False
4747,2372,digital_wallet,True,1,7884,False
4748,2372,digital_wallet,True,3,9376,False
4749,2372,digital_wallet,True,8,8685,False
4750,2373,debit_card,True,517,,False
4751,2373,digital_wallet,True,413,9812,False
4752,2373,paypal,True,458,4070,True
4753,2374,digital_wallet,False,19,2061,True
4754,2375,digital_wallet,True,341,1261,False
4755,2375,bank_transfer,True,222,3480,False
4756,2376,bank_transfer,False,336,9550,True
4757,2377,digital_wallet,False,82,,False
4758,2377,digital_wallet,True,158,2950,False
4759,2378,credit_card,False,21,3747,False
4760,2378,credit_card,True,43,7689,False
4761,2379,debit_card,True,88,,False
4762,2379,credit_card,True,374,2221,False
4763,2380,credit_card,True,12,,False
4764,2380,paypal,False,222,,False
4765,2381,credit_card,True,560,4649,False
4766,2381,digital_wallet,True,507,2525,True
4767,2382,digital_wallet,True,38,3630,False
4768,2382,credit_card,True,28,7978,True
4769,2382,digital_wallet,False,217,,True
4770,2383,bank_transfer,True,83,7990,True
4771,2383,bank_transfer,True,106,3492,False
4772,2384,bank_transfer,True,3,8680,False
4773,2384,digital_wallet,True,351,6646,False
4774,2385,paypal,True,12,8858,False
4775,2385,bank_transfer,True,331,,True
4776,2386,credit_card,True,51,9518,True
4777,2387,digital_wallet,True,302,3917,False
4778,2388,bank_transfer,True,78,2647,False
4779,2388,digital_wallet,True,89,3967,True
4780,2388,credit_card,False,147,,False
4781,2389,digital_wallet,True,269,3374,False
4782,2389,bank_transfer,True,715,,False
4783,2390,bank_transfer,True,85,4846,False
4784,2390,paypal,True,190,,False
4785,2391,debit_card,True,188,1068,False
4786,2391,bank_transfer,True,695,5529,False
4787,2391,credit_card,True,760,,False
4788,2392,debit_card,True,826,,True
4789,2392,digital_wallet,True,15,9109,False
4790,2393,paypal,True,86,,True
4791,2393,debit_card,True,143,,False
4792,2394,bank_transfer,True,358,8085,False
4793,2394,credit_card,True,565,4648,False
4794,2394,paypal,False,266,9572,False
4795,2395,digital_wallet,True,175,1682,False
4796,2395,digital_wallet,True,164,6985,False
4797,2396,digital_wallet,True,47,,False
4798,2396,debit_card,True,110,6917,True
4799,2396,bank_transfer,True,56,,False
4800,2397,debit_card,True,212,4323,True
4801,2397,bank_transfer,True,105,1329,False
4802,2398,bank_transfer,True,35,4523,False
4803,2398,bank_transfer,True,74,6529,False
4804,2399,debit_card,True,432,2470,False
4805,2399,credit_card,True,484,6452,False
4806,2399,debit_card,True,78,4653,True
4807,2400,bank_transfer,True,85,6959,False
4808,2400,bank_transfer,True,125,,False
4809,2400,paypal,True,161,3534,True
4810,2401,debit_card,False,225,7682,False
4811,2402,digital_wallet,True,68,7334,False
4812,2402,credit_card,True,230,7161,False
4813,2402,digital_wallet,True,292,4316,False
4814,2403,bank_transfer,True,5,9671,False
4815,2403,debit_card,True,79,,False
4816,2404,credit_card,True,387,4039,False
4817,2404,credit_card,True,508,5021,False
4818,2404,paypal,True,13,6456,False
4819,2405,paypal,True,181,7280,False
4820,2405,paypal,False,220,,False
4821,2405,credit_card,True,692,9985,True
4822,2406,digital_wallet,True,16,,True
4823,2406,paypal,False,51,3857,True
4824,2406,credit_card,True,205,,True
4825,2407,digital_wallet,False,342,5689,False
4826,2407,bank_transfer,True,215,,False
4827,2407,bank_transfer,True,442,7826,False
4828,2408,credit_card,True,230,2243,False
4829,2408,paypal,True,821,,True
4830,2408,digital_wallet,True,48,8998,False
4831,2409,paypal,True,806,,False
4832,2409,credit_card,True,34,8741,False
4833,2410,debit_card,True,731,,False
4834,2411,bank_transfer,True,709,1120,False
4835,2411,credit_card,True,218,,False
4836,2412,paypal,True,18,,False
4837,2413,digital_wallet,True,323,2505,True
4838,2414,credit_card,True,86,1398,True
4839,2414,debit_card,True,177,3743,True
4840,2414,credit_card,False,53,4690,False
4841,2415,credit_card,False,212,3963,False
4842,2416,debit_card,True,327,,False
4843,2417,bank_transfer,False,679,3893,False
4844,2418,credit_card,True,287,6107,False
4845,2418,paypal,True,387,7349,False
4846,2418,bank_transfer,True,418,,False
4847,2419,credit_card,True,81,5625,False
4848,2420,credit_card,True,283,4353,False
4849,2420,debit_card,True,180,,False
4850,2420,debit_card,False,206,6332,True
4851,2421,digital_wallet,True,214,,True
4852,2422,paypal,True,900,6536,False
4853,2422,credit_card,True,129,8260,False
4854,2423,paypal,True,10,8827,False
4855,2423,paypal,True,13,7874,False
4856,2423,credit_card,True,37,,False
4857,2424,paypal,True,490,4286,False
4858,2424,digital_wallet,True,164,,False
4859,2424,credit_card,True,153,7179,False
4860,2425,bank_transfer,False,318,2987,False
4861,2426,credit_card,False,201,,False
4862,2426,paypal,True,95,5758,False
4863,2427,credit_card,True,166,,False
4864,2427,credit_card,True,613,,False
4865,2427,credit_card,False,357,9971,True
4866,2428,digital_wallet,True,17,,False
4867,2429,paypal,False,993,,True
4868,2429,bank_transfer,True,166,8560,False
4869,2430,bank_transfer,True,288,,False
4870,2430,digital_wallet,True,149,5649,True
4871,2431,paypal,True,884,9176,False
4872,2431,credit_card,True,292,,True
4873,2431,credit_card,True,996,4725,False
4874,2432,bank_transfer,True,292,5839,False
4875,2432,bank_transfer,True,147,,True
4876,2432,paypal,True,303,,True
4877,2433,credit_card,True,364,1834,False
4878,2433,bank_transfer,True,19,6735,False
4879,2434,paypal,True,435,,False
4880,2435,bank_transfer,True,209,1622,True
4881,2436,debit_card,False,267,,False
4882,2436,bank_transfer,True,136,8240,False
4883,2436,credit_card,True,215,2840,False
4884,2437,paypal,False,178,,False
4885,2437,credit_card,True,677,,False
4886,2438,digital_wallet,True,383,,False
4887,2438,bank_transfer,True,142,1517,False
4888,2439,digital_wallet,True,460,,False
4889,2440,credit_card,True,567,4345,False
4890,2440,bank_transfer,True,761,2692,False
4891,2441,bank_transfer,True,600,6799,False
4892,2441,credit_card,True,832,7271,False
4893,2441,bank_transfer,True,419,8594,False
4894,2442,credit_card,True,339,6783,False
4895,2442,paypal,True,665,,True
4896,2443,paypal,True,80,1255,True
4897,2443,digital_wallet,True,88,1135,False
4898,2443,credit_card,True,172,,False
4899,2444,debit_card,True,342,,False
4900,2445,bank_transfer,True,278,2930,False
4901,2445,digital_wallet,True,289,,False
4902,2445,digital_wallet,True,106,1699,True
4903,2446,bank_transfer,True,444,,False
4904,2446,credit_card,True,231,,True
4905,2447,bank_transfer,False,378,8600,False
4906,2447,credit_card,True,357,3015,False
4907,2448,credit_card,False,32,1573,False
